Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2021-01-12,CMG,1401.6400146484375,1401.6400146484375,1414.3599853515625,1388.68994140625,1410.0,211300.0
2021-01-13,CMG,1395.0,1395.0,1407.52001953125,1384.510009765625,1404.72998046875,186600.0
2021-01-14,CMG,1411.800048828125,1411.800048828125,1453.5,1397.68994140625,1418.300048828125,426600.0
2021-01-15,CMG,1405.739990234375,1405.739990234375,1417.77001953125,1398.8199462890625,1405.239990234375,208400.0
2021-01-19,CMG,1429.47998046875,1429.47998046875,1432.9000244140625,1392.199951171875,1420.1600341796875,222700.0
2021-01-20,CMG,1480.6199951171875,1480.6199951171875,1483.6400146484375,1437.4000244140625,1443.8199462890625,296000.0
2021-01-21,CMG,1503.6800537109375,1503.6800537109375,1508.719970703125,1476.5400390625,1477.199951171875,298300.0
2021-01-22,CMG,1494.1800537109375,1494.1800537109375,1507.489990234375,1484.18994140625,1492.3199462890625,228300.0
2021-01-25,CMG,1486.3199462890625,1486.3199462890625,1510.18994140625,1468.5,1504.0,198200.0
2021-01-26,CMG,1489.25,1489.25,1497.050048828125,1481.43994140625,1493.75,128600.0
2021-01-27,CMG,1466.3599853515625,1466.3599853515625,1498.219970703125,1460.0,1480.0,277000.0
2021-01-28,CMG,1480.5400390625,1480.5400390625,1501.72998046875,1465.8800048828125,1471.1199951171875,234400.0
2021-01-29,CMG,1480.0,1480.0,1502.47998046875,1471.1400146484375,1474.4200439453125,231200.0
2021-02-01,CMG,1509.02001953125,1509.02001953125,1516.68994140625,1479.5400390625,1495.0999755859375,255600.0
2021-02-02,CMG,1523.050048828125,1523.050048828125,1553.550048828125,1521.5999755859375,1525.06005859375,448500.0
2021-02-03,CMG,1499.989990234375,1499.989990234375,1529.5,1461.300048828125,1495.02001953125,648900.0
2021-02-04,CMG,1479.550048828125,1479.550048828125,1510.510009765625,1474.06005859375,1506.0,350200.0
2021-02-05,CMG,1506.8800048828125,1506.8800048828125,1513.5999755859375,1477.219970703125,1487.219970703125,313900.0
2021-02-08,CMG,1504.0,1504.0,1511.9000244140625,1491.699951171875,1507.77001953125,208700.0
2021-02-09,CMG,1550.489990234375,1550.489990234375,1564.9100341796875,1501.25,1501.25,384300.0
2021-02-10,CMG,1544.6600341796875,1544.6600341796875,1560.9200439453125,1525.25,1560.199951171875,228900.0
2021-02-11,CMG,1543.1099853515625,1543.1099853515625,1548.530029296875,1531.9000244140625,1543.300048828125,168300.0
2021-02-12,CMG,1527.699951171875,1527.699951171875,1543.3599853515625,1522.0,1540.18994140625,139100.0
2021-02-16,CMG,1484.0,1484.0,1531.0,1476.4599609375,1531.0,319600.0
2021-02-17,CMG,1459.5,1459.5,1477.52001953125,1442.93994140625,1476.4599609375,265300.0
2021-02-18,CMG,1456.31005859375,1456.31005859375,1466.0400390625,1444.0,1448.1600341796875,174200.0
2021-02-19,CMG,1473.0899658203125,1473.0899658203125,1483.77001953125,1457.010009765625,1468.5999755859375,244100.0
2021-02-22,CMG,1430.5400390625,1430.5400390625,1460.1300048828125,1429.1700439453125,1457.4000244140625,292600.0
2021-02-23,CMG,1416.239990234375,1416.239990234375,1422.989990234375,1350.0,1410.81005859375,376300.0
2021-02-24,CMG,1449.06005859375,1449.06005859375,1450.8199462890625,1398.9000244140625,1417.72998046875,264600.0
2021-02-25,CMG,1410.739990234375,1410.739990234375,1447.9599609375,1395.2900390625,1446.75,236200.0
2021-02-26,CMG,1442.0,1442.0,1460.0400390625,1411.8499755859375,1429.4300537109375,443500.0
2021-03-01,CMG,1484.949951171875,1484.949951171875,1489.989990234375,1444.8299560546875,1444.8299560546875,281200.0
2021-03-02,CMG,1475.5699462890625,1475.5699462890625,1506.0,1472.3399658203125,1493.4100341796875,258000.0
2021-03-03,CMG,1408.219970703125,1408.219970703125,1477.6300048828125,1405.3900146484375,1466.77001953125,300600.0
2021-03-04,CMG,1351.1199951171875,1351.1199951171875,1408.300048828125,1322.4000244140625,1402.7099609375,507000.0
2021-03-05,CMG,1332.280029296875,1332.280029296875,1358.8499755859375,1256.27001953125,1358.8499755859375,535300.0
2021-03-08,CMG,1335.0,1335.0,1361.8900146484375,1306.239990234375,1332.0,333600.0
2021-03-09,CMG,1427.6099853515625,1427.6099853515625,1433.9599609375,1369.969970703125,1372.9000244140625,529100.0
2021-03-10,CMG,1416.6700439453125,1416.6700439453125,1453.43994140625,1404.4599609375,1429.9000244140625,289800.0
2021-03-11,CMG,1462.06005859375,1462.06005859375,1468.4300537109375,1436.3199462890625,1439.989990234375,327400.0
2021-03-12,CMG,1453.239990234375,1453.239990234375,1458.56005859375,1432.0,1448.800048828125,209900.0
2021-03-15,CMG,1485.6099853515625,1485.6099853515625,1491.3800048828125,1449.0899658203125,1457.0,197500.0
2021-03-16,CMG,1482.68994140625,1482.68994140625,1511.0,1473.030029296875,1478.0,212000.0
2021-03-17,CMG,1478.5999755859375,1478.5999755859375,1482.47998046875,1445.25,1470.0,220800.0
2021-03-18,CMG,1429.3599853515625,1429.3599853515625,1466.0,1425.449951171875,1459.9300537109375,256000.0
2021-03-19,CMG,1421.199951171875,1421.199951171875,1443.3699951171875,1419.6400146484375,1437.9599609375,360900.0
2021-03-22,CMG,1444.3299560546875,1444.3299560546875,1460.3399658203125,1428.7900390625,1437.469970703125,233800.0
2021-03-23,CMG,1451.2900390625,1451.2900390625,1475.0,1444.510009765625,1444.510009765625,238300.0
2021-03-24,CMG,1422.9599609375,1422.9599609375,1459.1300048828125,1419.8900146484375,1458.1700439453125,200000.0
2021-03-25,CMG,1431.8299560546875,1431.8299560546875,1436.719970703125,1406.800048828125,1414.550048828125,282600.0
2021-03-26,CMG,1445.47998046875,1445.47998046875,1447.4200439453125,1407.5,1436.3800048828125,276600.0
2021-03-29,CMG,1424.6099853515625,1424.6099853515625,1449.56005859375,1416.8699951171875,1435.0,185000.0
2021-03-30,CMG,1406.3299560546875,1406.3299560546875,1427.5,1401.719970703125,1412.0,214600.0
2021-03-31,CMG,1420.8199462890625,1420.8199462890625,1440.780029296875,1415.260009765625,1420.97998046875,357600.0
2021-04-01,CMG,1438.4599609375,1438.4599609375,1454.4300537109375,1432.4000244140625,1438.1500244140625,202000.0
2021-04-05,CMG,1452.0899658203125,1452.0899658203125,1459.989990234375,1441.8299560546875,1455.8599853515625,171300.0
2021-04-06,CMG,1487.47998046875,1487.47998046875,1499.0,1457.050048828125,1459.050048828125,251000.0
2021-04-07,CMG,1500.02001953125,1500.02001953125,1546.739990234375,1494.010009765625,1503.6800537109375,523600.0
2021-04-08,CMG,1524.050048828125,1524.050048828125,1530.0,1501.0,1514.8299560546875,229600.0
2021-04-09,CMG,1531.4200439453125,1531.4200439453125,1533.760009765625,1503.3199462890625,1518.719970703125,224800.0
2021-04-12,CMG,1539.5,1539.5,1579.52001953125,1529.1600341796875,1555.31005859375,301900.0
2021-04-13,CMG,1537.739990234375,1537.739990234375,1559.3299560546875,1518.2099609375,1549.75,235300.0
2021-04-14,CMG,1516.6600341796875,1516.6600341796875,1544.0,1510.3499755859375,1535.949951171875,222700.0
2021-04-15,CMG,1542.3900146484375,1542.3900146484375,1542.3900146484375,1520.0,1527.0,231700.0
2021-04-16,CMG,1535.0400390625,1535.0400390625,1558.8800048828125,1526.800048828125,1550.0,187100.0
2021-04-19,CMG,1550.010009765625,1550.010009765625,1560.8299560546875,1523.3499755859375,1525.81005859375,341000.0
2021-04-20,CMG,1532.0899658203125,1532.0899658203125,1554.989990234375,1513.0,1554.989990234375,235900.0
2021-04-21,CMG,1507.6199951171875,1507.6199951171875,1535.81005859375,1497.050048828125,1533.050048828125,509800.0
2021-04-22,CMG,1480.0,1480.0,1538.989990234375,1464.0699462890625,1527.739990234375,671100.0
2021-04-23,CMG,1468.530029296875,1468.530029296875,1485.050048828125,1461.0,1482.0,374000.0
2021-04-26,CMG,1470.7900390625,1470.7900390625,1475.5,1453.489990234375,1468.260009765625,335600.0
2021-04-27,CMG,1468.8699951171875,1468.8699951171875,1494.6099853515625,1465.5400390625,1479.260009765625,228400.0
2021-04-28,CMG,1476.1600341796875,1476.1600341796875,1481.9000244140625,1459.9200439453125,1477.75,211400.0
2021-04-29,CMG,1484.1099853515625,1484.1099853515625,1489.7099609375,1459.1099853515625,1470.949951171875,217900.0
2021-04-30,CMG,1492.030029296875,1492.030029296875,1501.6500244140625,1479.0,1480.0,263000.0
2021-05-03,CMG,1471.0400390625,1471.0400390625,1500.0,1470.0,1500.0,212500.0
2021-05-04,CMG,1450.0,1450.0,1466.0,1432.300048828125,1466.0,249600.0
2021-05-05,CMG,1426.5,1426.5,1461.18994140625,1420.469970703125,1459.2900390625,195500.0
2021-05-06,CMG,1411.4100341796875,1411.4100341796875,1427.8299560546875,1392.2099609375,1425.68994140625,287300.0
2021-05-07,CMG,1426.050048828125,1426.050048828125,1440.8900146484375,1420.93994140625,1422.97998046875,188200.0
2021-05-10,CMG,1391.8399658203125,1391.8399658203125,1410.0,1390.3199462890625,1405.0,235700.0
2021-05-11,CMG,1393.25,1393.25,1401.0,1360.010009765625,1374.510009765625,353400.0
2021-05-12,CMG,1342.02001953125,1342.02001953125,1384.9599609375,1338.010009765625,1380.300048828125,285900.0
2021-05-13,CMG,1322.699951171875,1322.699951171875,1357.949951171875,1320.0,1350.3299560546875,246100.0
2021-05-14,CMG,1356.2099609375,1356.2099609375,1364.010009765625,1330.1800537109375,1333.8800048828125,211600.0
2021-05-17,CMG,1331.5799560546875,1331.5799560546875,1354.0,1321.550048828125,1348.0,228200.0
2021-05-18,CMG,1324.510009765625,1324.510009765625,1347.4000244140625,1314.0,1340.0,247200.0
2021-05-19,CMG,1307.18994140625,1307.18994140625,1316.9300537109375,1295.0999755859375,1309.0,275100.0
2021-05-20,CMG,1341.780029296875,1341.780029296875,1353.1800537109375,1336.0,1338.1300048828125,366400.0
2021-05-21,CMG,1330.0,1330.0,1355.4000244140625,1327.7900390625,1348.31005859375,243200.0
2021-05-24,CMG,1342.3599853515625,1342.3599853515625,1358.0699462890625,1333.8199462890625,1339.0,244500.0
2021-05-25,CMG,1346.1300048828125,1346.1300048828125,1356.4200439453125,1334.3900146484375,1351.3800048828125,233400.0
2021-05-26,CMG,1345.81005859375,1345.81005859375,1372.9599609375,1342.780029296875,1355.6300048828125,290000.0
2021-05-27,CMG,1365.5999755859375,1365.5999755859375,1374.280029296875,1344.719970703125,1353.8800048828125,307100.0
2021-05-28,CMG,1371.97998046875,1371.97998046875,1381.9300537109375,1357.3299560546875,1366.0,254100.0
2021-06-01,CMG,1361.1300048828125,1361.1300048828125,1378.68994140625,1342.1800537109375,1372.0,349800.0
2021-06-02,CMG,1362.3900146484375,1362.3900146484375,1364.6199951171875,1352.47998046875,1354.0999755859375,371600.0
2021-06-03,CMG,1333.0400390625,1333.0400390625,1362.6500244140625,1330.6600341796875,1356.22998046875,297200.0
2021-06-04,CMG,1326.3399658203125,1326.3399658203125,1351.3699951171875,1323.969970703125,1338.6700439453125,283800.0
2021-06-07,CMG,1323.260009765625,1323.260009765625,1338.43994140625,1320.8299560546875,1324.0,200100.0
2021-06-08,CMG,1336.6400146484375,1336.6400146484375,1352.800048828125,1328.800048828125,1336.1500244140625,404300.0
2021-06-09,CMG,1328.5699462890625,1328.5699462890625,1344.5,1326.7099609375,1344.1800537109375,192400.0
2021-06-10,CMG,1344.68994140625,1344.68994140625,1344.699951171875,1322.6700439453125,1336.1700439453125,203800.0
2021-06-11,CMG,1366.800048828125,1366.800048828125,1367.9100341796875,1344.56005859375,1345.0,287600.0
2021-06-14,CMG,1391.3299560546875,1391.3299560546875,1407.489990234375,1380.8900146484375,1396.1300048828125,420200.0
2021-06-15,CMG,1370.6400146484375,1370.6400146484375,1392.030029296875,1356.97998046875,1386.760009765625,317000.0
2021-06-16,CMG,1383.3800048828125,1383.3800048828125,1384.43994140625,1355.0899658203125,1377.0,273000.0
2021-06-17,CMG,1394.22998046875,1394.22998046875,1409.4300537109375,1379.5799560546875,1380.1700439453125,331800.0
2021-06-18,CMG,1399.6300048828125,1399.6300048828125,1405.6300048828125,1380.0,1380.0,352100.0
2021-06-21,CMG,1426.5999755859375,1426.5999755859375,1431.8800048828125,1385.02001953125,1390.0,327800.0
2021-06-22,CMG,1447.6400146484375,1447.6400146484375,1451.0,1420.6800537109375,1425.8199462890625,279000.0
2021-06-23,CMG,1455.3699951171875,1455.3699951171875,1457.8900146484375,1442.18994140625,1442.18994140625,188800.0
2021-06-24,CMG,1489.219970703125,1489.219970703125,1490.6700439453125,1461.949951171875,1467.510009765625,321600.0
2021-06-25,CMG,1518.75,1518.75,1520.9300537109375,1488.6500244140625,1493.550048828125,538500.0
2021-06-28,CMG,1507.81005859375,1507.81005859375,1530.0699462890625,1492.3599853515625,1519.0699462890625,280900.0
2021-06-29,CMG,1534.280029296875,1534.280029296875,1536.760009765625,1503.1099853515625,1508.0,268000.0
2021-06-30,CMG,1550.3399658203125,1550.3399658203125,1556.0,1531.3299560546875,1535.06005859375,382900.0
2021-07-01,CMG,1538.22998046875,1538.22998046875,1546.6500244140625,1525.0,1543.9000244140625,322900.0
2021-07-02,CMG,1566.3699951171875,1566.3699951171875,1571.9000244140625,1546.800048828125,1550.010009765625,225600.0
2021-07-06,CMG,1566.4100341796875,1566.4100341796875,1571.8800048828125,1558.3699951171875,1570.9200439453125,220700.0
2021-07-07,CMG,1583.989990234375,1583.989990234375,1597.97998046875,1569.0,1571.0999755859375,218300.0
2021-07-08,CMG,1576.050048828125,1576.050048828125,1589.719970703125,1547.489990234375,1557.72998046875,300400.0
2021-07-09,CMG,1592.25,1592.25,1596.68994140625,1573.7099609375,1574.77001953125,196500.0
2021-07-12,CMG,1615.56005859375,1615.56005859375,1617.9300537109375,1589.0,1589.0,261200.0
2021-07-13,CMG,1607.2900390625,1607.2900390625,1626.5699462890625,1606.3599853515625,1613.8299560546875,206800.0
2021-07-14,CMG,1619.97998046875,1619.97998046875,1623.050048828125,1602.010009765625,1614.8299560546875,228000.0
2021-07-15,CMG,1581.8599853515625,1581.8599853515625,1622.31005859375,1570.0,1622.31005859375,254800.0
2021-07-16,CMG,1560.489990234375,1560.489990234375,1592.5999755859375,1558.3800048828125,1592.5999755859375,233500.0
2021-07-19,CMG,1551.1600341796875,1551.1600341796875,1553.199951171875,1525.010009765625,1533.8399658203125,253500.0
2021-07-20,CMG,1574.3499755859375,1574.3499755859375,1587.1199951171875,1556.7099609375,1571.260009765625,431000.0
2021-07-21,CMG,1755.989990234375,1755.989990234375,1778.2900390625,1656.8499755859375,1656.8499755859375,1401500.0
2021-07-22,CMG,1798.4000244140625,1798.4000244140625,1806.6600341796875,1741.1500244140625,1747.6500244140625,569700.0
2021-07-23,CMG,1830.9200439453125,1830.9200439453125,1833.5,1784.0,1809.0,426600.0
2021-07-26,CMG,1806.8699951171875,1806.8699951171875,1840.22998046875,1803.699951171875,1828.2099609375,314000.0
2021-07-27,CMG,1835.1199951171875,1835.1199951171875,1841.52001953125,1796.0400390625,1806.8699951171875,260000.0
2021-07-28,CMG,1816.260009765625,1816.260009765625,1834.239990234375,1798.4100341796875,1826.2900390625,261500.0
2021-07-29,CMG,1846.1500244140625,1846.1500244140625,1853.0,1816.260009765625,1816.260009765625,210300.0
2021-07-30,CMG,1863.43994140625,1863.43994140625,1866.8299560546875,1833.56005859375,1840.6400146484373,261700.0
2021-08-02,CMG,1864.4200439453125,1864.4200439453125,1877.780029296875,1855.6600341796875,1876.9100341796875,204700.0
2021-08-03,CMG,1884.489990234375,1884.489990234375,1888.3599853515625,1854.47998046875,1872.5899658203125,243500.0
2021-08-04,CMG,1898.8299560546875,1898.8299560546875,1905.8599853515625,1876.4000244140625,1886.3900146484373,268200.0
2021-08-05,CMG,1899.97998046875,1899.97998046875,1912.75,1877.0,1912.75,215400.0
2021-08-06,CMG,1887.1500244140625,1887.1500244140625,1900.989990234375,1885.219970703125,1890.9200439453125,135500.0
2021-08-09,CMG,1875.0699462890625,1875.0699462890625,1893.6800537109373,1872.0,1890.06005859375,159000.0
2021-08-10,CMG,1866.7900390625,1866.7900390625,1885.0,1861.5899658203125,1882.2099609375,211100.0
2021-08-11,CMG,1856.4599609375,1856.4599609375,1877.1400146484373,1853.4200439453125,1866.22998046875,137800.0
2021-08-12,CMG,1877.3499755859373,1877.3499755859373,1884.1500244140625,1852.8499755859373,1852.8499755859373,126900.0
2021-08-13,CMG,1887.81005859375,1887.81005859375,1891.219970703125,1870.739990234375,1878.6099853515625,92900.0
2021-08-16,CMG,1877.3699951171875,1877.3699951171875,1884.0,1862.0,1878.010009765625,144300.0
2021-08-17,CMG,1869.6099853515625,1869.6099853515625,1876.5799560546875,1855.0,1871.3499755859373,150900.0
2021-08-18,CMG,1851.47998046875,1851.47998046875,1877.0,1850.1800537109373,1870.8299560546875,106600.0
2021-08-19,CMG,1870.739990234375,1870.739990234375,1874.449951171875,1840.0,1840.0,129500.0
2021-08-20,CMG,1891.5400390625,1891.5400390625,1897.5,1871.449951171875,1877.800048828125,124700.0
2021-08-23,CMG,1912.0,1912.0,1936.760009765625,1894.6199951171875,1897.0400390625,192800.0
2021-08-24,CMG,1920.52001953125,1920.52001953125,1927.7099609375,1910.9100341796875,1916.6700439453125,130300.0
2021-08-25,CMG,1924.5,1924.5,1940.989990234375,1920.3299560546875,1932.1700439453125,165600.0
2021-08-26,CMG,1906.530029296875,1906.530029296875,1924.260009765625,1899.030029296875,1920.0,169100.0
2021-08-27,CMG,1918.949951171875,1918.949951171875,1930.239990234375,1910.0899658203125,1917.699951171875,178700.0
2021-08-30,CMG,1916.0699462890625,1916.0699462890625,1932.6099853515625,1910.8499755859373,1919.0,164700.0
2021-08-31,CMG,1903.3299560546875,1903.3299560546875,1924.800048828125,1896.050048828125,1924.800048828125,314400.0
2021-09-01,CMG,1898.3399658203125,1898.3399658203125,1911.3800048828125,1892.4000244140625,1908.0,190000.0
2021-09-02,CMG,1902.800048828125,1902.800048828125,1907.800048828125,1894.7099609375,1907.800048828125,145600.0
2021-09-03,CMG,1920.010009765625,1920.010009765625,1921.9300537109373,1890.0,1897.1300048828125,156600.0
2021-09-07,CMG,1894.8199462890625,1894.8199462890625,1923.9599609375,1892.489990234375,1916.43994140625,313900.0
2021-09-08,CMG,1905.699951171875,1905.699951171875,1920.5400390625,1890.550048828125,1914.0899658203125,261300.0
2021-09-09,CMG,1909.699951171875,1909.699951171875,1930.8499755859373,1906.3699951171875,1910.219970703125,218800.0
2021-09-10,CMG,1901.030029296875,1901.030029296875,1926.6800537109373,1899.68994140625,1926.3599853515625,206700.0
2021-09-13,CMG,1867.18994140625,1867.18994140625,1902.9000244140625,1852.1400146484373,1900.8499755859373,292800.0
2021-09-14,CMG,1859.7900390625,1859.7900390625,1875.56005859375,1849.3199462890625,1875.56005859375,208900.0
2021-09-15,CMG,1880.0799560546875,1880.0799560546875,1885.5799560546875,1840.0,1858.1199951171875,301500.0
2021-09-16,CMG,1917.8800048828125,1917.8800048828125,1921.5999755859373,1889.1800537109373,1900.0,357800.0
2021-09-17,CMG,1909.02001953125,1909.02001953125,1937.72998046875,1898.8499755859373,1937.72998046875,470200.0
2021-09-20,CMG,1884.3299560546875,1884.3299560546875,1899.93994140625,1859.3299560546875,1884.0,386900.0
2021-09-21,CMG,1897.4200439453125,1897.4200439453125,1906.3399658203125,1872.77001953125,1895.449951171875,340300.0
2021-09-22,CMG,1935.0400390625,1935.0400390625,1940.0,1900.0,1902.52001953125,223800.0
2021-09-23,CMG,1944.050048828125,1944.050048828125,1958.550048828125,1936.9200439453125,1943.0,205100.0
2021-09-24,CMG,1937.219970703125,1937.219970703125,1950.0,1919.9300537109373,1945.0,136200.0
2021-09-27,CMG,1899.5,1899.5,1936.47998046875,1883.8800048828125,1929.25,248800.0
2021-09-28,CMG,1839.4000244140625,1839.4000244140625,1882.0,1828.52001953125,1878.6099853515625,295400.0
2021-09-29,CMG,1846.5400390625,1846.5400390625,1866.760009765625,1843.739990234375,1857.0,182500.0
2021-09-30,CMG,1817.52001953125,1817.52001953125,1862.0,1816.31005859375,1847.75,274500.0
2021-10-01,CMG,1828.5999755859373,1828.5999755859373,1836.5799560546875,1788.3800048828125,1836.5799560546875,298300.0
2021-10-04,CMG,1804.77001953125,1804.77001953125,1836.219970703125,1792.1600341796875,1834.8900146484373,291100.0
2021-10-05,CMG,1830.1199951171875,1830.1199951171875,1857.9200439453125,1812.530029296875,1826.9000244140625,239400.0
2021-10-06,CMG,1833.8900146484373,1833.8900146484373,1838.989990234375,1806.489990234375,1811.1400146484373,132300.0
2021-10-07,CMG,1846.6700439453125,1846.6700439453125,1870.510009765625,1845.02001953125,1855.18994140625,142700.0
2021-10-08,CMG,1817.6099853515625,1817.6099853515625,1854.719970703125,1814.56005859375,1847.0,160500.0
2021-10-11,CMG,1783.8599853515625,1783.8599853515625,1817.800048828125,1776.0799560546875,1816.6700439453125,240100.0
2021-10-12,CMG,1803.5699462890625,1803.5699462890625,1814.7099609375,1778.0,1797.6300048828125,225500.0
2021-10-13,CMG,1810.550048828125,1810.550048828125,1817.5999755859373,1791.0400390625,1810.0,152100.0
2021-10-14,CMG,1840.68994140625,1840.68994140625,1848.22998046875,1823.5799560546875,1827.8499755859373,254200.0
2021-10-15,CMG,1830.9300537109373,1830.9300537109373,1854.72998046875,1826.0999755859373,1854.72998046875,166600.0
2021-10-18,CMG,1852.6700439453125,1852.6700439453125,1861.52001953125,1827.8800048828125,1834.0,221200.0
2021-10-19,CMG,1841.1400146484373,1841.1400146484373,1866.43994140625,1840.6300048828125,1863.9300537109373,141300.0
2021-10-20,CMG,1823.0899658203125,1823.0899658203125,1833.989990234375,1803.43994140625,1832.0699462890625,263000.0
2021-10-21,CMG,1843.8299560546875,1843.8299560546875,1849.4300537109373,1812.18994140625,1816.7099609375,384700.0
2021-10-22,CMG,1792.2099609375,1792.2099609375,1855.5999755859373,1773.699951171875,1843.75,590800.0
2021-10-25,CMG,1774.97998046875,1774.97998046875,1798.719970703125,1761.5799560546875,1792.2099609375,285200.0
2021-10-26,CMG,1748.47998046875,1748.47998046875,1790.5,1740.1600341796875,1782.2099609375,254400.0
2021-10-27,CMG,1766.06005859375,1766.06005859375,1787.6700439453125,1748.06005859375,1754.4200439453125,221600.0
2021-10-28,CMG,1777.6300048828125,1777.6300048828125,1786.72998046875,1762.6199951171875,1766.0,191000.0
2021-10-29,CMG,1779.030029296875,1779.030029296875,1785.8399658203125,1756.1600341796875,1759.739990234375,175000.0
2021-11-01,CMG,1801.18994140625,1801.18994140625,1808.449951171875,1778.219970703125,1784.5400390625,274000.0
2021-11-02,CMG,1799.6400146484375,1799.6400146484375,1810.9000244140625,1797.7900390625,1803.7099609375,191900.0
2021-11-03,CMG,1777.1099853515625,1777.1099853515625,1794.7900390625,1760.0,1791.4000244140625,203300.0
2021-11-04,CMG,1808.1600341796875,1808.1600341796875,1809.1300048828125,1775.0,1778.719970703125,226900.0
2021-11-05,CMG,1794.3499755859375,1794.3499755859375,1829.43994140625,1791.27001953125,1815.0,211100.0
2021-11-08,CMG,1799.9100341796875,1799.9100341796875,1815.030029296875,1791.4599609375,1803.4300537109373,160700.0
2021-11-09,CMG,1814.9000244140625,1814.9000244140625,1815.0899658203125,1788.0,1803.699951171875,171800.0
2021-11-10,CMG,1812.010009765625,1812.010009765625,1823.0,1794.0,1794.0,229900.0
2021-11-11,CMG,1816.0,1816.0,1818.969970703125,1805.0,1815.5899658203125,192900.0
2021-11-12,CMG,1863.0,1863.0,1865.6400146484373,1815.0999755859373,1819.27001953125,346400.0
2021-11-15,CMG,1839.3800048828125,1839.3800048828125,1895.989990234375,1832.81005859375,1870.0,233900.0
2021-11-16,CMG,1827.5400390625,1827.5400390625,1850.030029296875,1821.6199951171875,1840.0,135900.0
2021-11-17,CMG,1806.0,1806.0,1839.0,1796.030029296875,1835.8199462890625,181200.0
2021-11-18,CMG,1779.1700439453125,1779.1700439453125,1806.949951171875,1768.010009765625,1803.8599853515625,190500.0
2021-11-19,CMG,1754.9000244140625,1754.9000244140625,1780.050048828125,1752.75,1780.050048828125,249800.0
2021-11-22,CMG,1721.4200439453125,1721.4200439453125,1766.989990234375,1704.8499755859375,1766.1099853515625,240200.0
2021-11-23,CMG,1708.469970703125,1708.469970703125,1730.0,1671.5,1715.300048828125,374400.0
2021-11-24,CMG,1707.9300537109375,1707.9300537109375,1716.6700439453125,1680.0,1690.550048828125,108800.0
2021-11-26,CMG,1686.8800048828125,1686.8800048828125,1703.0999755859375,1671.1199951171875,1678.1500244140625,141700.0
2021-11-29,CMG,1678.0999755859375,1678.0999755859375,1702.449951171875,1672.1700439453125,1702.449951171875,141400.0
2021-11-30,CMG,1643.4100341796875,1643.4100341796875,1682.1099853515625,1635.0,1670.3199462890625,270600.0
2021-12-01,CMG,1602.0799560546875,1602.0799560546875,1683.3499755859375,1600.1199951171875,1656.0,266100.0
2021-12-02,CMG,1611.43994140625,1611.43994140625,1628.0,1582.72998046875,1610.0999755859375,313200.0
2021-12-03,CMG,1592.0999755859375,1592.0999755859375,1630.0,1576.0,1627.25,425600.0
2021-12-06,CMG,1623.4599609375,1623.4599609375,1636.8900146484375,1567.9599609375,1597.6800537109375,243500.0
2021-12-07,CMG,1711.739990234375,1711.739990234375,1727.0,1652.219970703125,1656.0999755859375,354300.0
2021-12-08,CMG,1739.2099609375,1739.2099609375,1748.489990234375,1707.969970703125,1720.7900390625,206700.0
2021-12-09,CMG,1722.5999755859375,1722.5999755859375,1755.1500244140625,1717.3399658203125,1741.8299560546875,217900.0
2021-12-10,CMG,1721.4000244140625,1721.4000244140625,1745.010009765625,1712.1199951171875,1737.56005859375,180100.0
2021-12-13,CMG,1690.9300537109375,1690.9300537109375,1717.2099609375,1680.2099609375,1714.9599609375,202500.0
2021-12-14,CMG,1677.199951171875,1677.199951171875,1687.5,1655.9200439453125,1676.5999755859375,159400.0
2021-12-15,CMG,1701.1700439453125,1701.1700439453125,1704.989990234375,1653.199951171875,1676.81005859375,178500.0
2021-12-16,CMG,1678.969970703125,1678.969970703125,1724.6600341796875,1662.0,1714.949951171875,171100.0
2021-12-17,CMG,1683.8399658203125,1683.8399658203125,1720.9599609375,1654.97998046875,1681.969970703125,382700.0
2021-12-20,CMG,1679.8399658203125,1679.8399658203125,1688.0,1653.5999755859375,1668.0799560546875,192600.0
2021-12-21,CMG,1723.8900146484375,1723.8900146484375,1726.1700439453125,1684.0899658203125,1686.8299560546875,146700.0
2021-12-22,CMG,1744.6600341796875,1744.6600341796875,1748.719970703125,1721.1600341796875,1734.8199462890625,168200.0
2021-12-23,CMG,1748.6700439453125,1748.6700439453125,1756.75,1732.760009765625,1749.300048828125,149600.0
2021-12-27,CMG,1766.239990234375,1766.239990234375,1771.3499755859375,1748.0,1748.0,143600.0
2021-12-28,CMG,1752.9100341796875,1752.9100341796875,1776.6700439453125,1747.010009765625,1768.0,114600.0
2021-12-29,CMG,1748.5999755859375,1748.5999755859375,1761.800048828125,1739.449951171875,1739.449951171875,102200.0
2021-12-30,CMG,1747.219970703125,1747.219970703125,1763.6199951171875,1740.0799560546875,1740.0799560546875,118500.0
2021-12-31,CMG,1748.25,1748.25,1761.8900146484375,1744.1300048828125,1746.0899658203125,104300.0
2022-01-03,CMG,1690.6700439453125,1690.6700439453125,1749.0699462890625,1682.4200439453125,1740.0,272000.0
2022-01-04,CMG,1647.3199462890625,1647.3199462890625,1690.72998046875,1614.81005859375,1686.31005859375,382300.0
2022-01-05,CMG,1594.550048828125,1594.550048828125,1647.3199462890625,1591.280029296875,1647.3199462890625,312700.0
2022-01-06,CMG,1620.969970703125,1620.969970703125,1647.8399658203125,1589.949951171875,1595.010009765625,263200.0
